timestamp, name, pstate, temperature.gpu, memory.total [MiB], memory.free [MiB], memory.used [MiB], utilization.memory [%], utilization.gpu [%], power.draw [W]
2024/05/02 04:17:13.391, NVIDIA A100 80GB PCIe, P0, 65, 81920 MiB, 81024 MiB, 13 MiB, 0 %, 0 %, 65.61 W
2024/05/02 04:17:13.399, NVIDIA A100 80GB PCIe, P0, 28, 81920 MiB, 81024 MiB, 13 MiB, 0 %, 0 %, 54.44 W
2024/05/02 04:17:13.406, NVIDIA A100 80GB PCIe, P0, 28, 81920 MiB, 81037 MiB, 0 MiB, [N/A], [N/A], 41.92 W
2024/05/02 04:17:13.415, NVIDIA A100 80GB PCIe, P0, 27, 81920 MiB, 81037 MiB, 0 MiB, [N/A], [N/A], 43.01 W
2024/05/02 04:17:14.422, NVIDIA A100 80GB PCIe, P0, 65, 81920 MiB, 81024 MiB, 13 MiB, 0 %, 0 %, 65.12 W
2024/05/02 04:17:14.423, NVIDIA A100 80GB PCIe, P0, 28, 81920 MiB, 81024 MiB, 13 MiB, 0 %, 0 %, 54.44 W
2024/05/02 04:17:14.423, NVIDIA A100 80GB PCIe, P0, 28, 81920 MiB, 81037 MiB, 0 MiB, [N/A], [N/A], 41.83 W
2024/05/02 04:17:14.423, NVIDIA A100 80GB PCIe, P0, 27, 81920 MiB, 81037 MiB, 0 MiB, [N/A], [N/A], 43.02 W
2024/05/02 04:17:15.423, NVIDIA A100 80GB PCIe, P0, 64, 81920 MiB, 81024 MiB, 13 MiB, 0 %, 0 %, 64.72 W
2024/05/02 04:17:15.423, NVIDIA A100 80GB PCIe, P0, 28, 81920 MiB, 81024 MiB, 13 MiB, 0 %, 0 %, 54.34 W
2024/05/02 04:17:15.424, NVIDIA A100 80GB PCIe, P0, 28, 81920 MiB, 81037 MiB, 0 MiB, [N/A], [N/A], 41.85 W
2024/05/02 04:17:15.425, NVIDIA A100 80GB PCIe, P0, 27, 81920 MiB, 81037 MiB, 0 MiB, [N/A], [N/A], 43.01 W
2024/05/02 04:17:16.426, NVIDIA A100 80GB PCIe, P0, 64, 81920 MiB, 80988 MiB, 49 MiB, 0 %, 0 %, 64.82 W
2024/05/02 04:17:16.431, NVIDIA A100 80GB PCIe, P0, 28, 81920 MiB, 81024 MiB, 13 MiB, 0 %, 0 %, 54.34 W
2024/05/02 04:17:16.431, NVIDIA A100 80GB PCIe, P0, 28, 81920 MiB, 81037 MiB, 0 MiB, [N/A], [N/A], 41.92 W
